,recommendationid,language,review,timestamp_created,timestamp_updated,voted_up,votes_up,votes_funny,weighted_vote_score,comment_count,steam_purchase,received_for_free,written_during_early_access,steamid,num_games_owned,num_reviews,playtime_forever,playtime_last_two_weeks,playtime_at_review,last_played,appids
167,116898968,english,The successor to AIRWOLF that I didn't know I needed,1655083451,1655083451,True,1,0,0.525547444820404053,0,True,False,False,76561198063888514,504,13,187,187,98,1655338919,1975360.0
168,116232404,english,"Drainus, released without much fanfare, turned out to be one of the most fun SHMUP experiences in quite some time.
It's beautiful, plays like a charm and its ship custominsation allows for a diverse set of playstyles. 
Its main gimmick, absorbing enemy shots and using them to counter attack, is intuitive and rarely overstays its welcome.

Drainus is also incredibly newbie friendly. 
The overall difficulty, especially on Easy Mode, is easily manageable, the absorbtion gimmick makes pattern dodging very forgiving and progress is saved after each stage (in story mode) with the ability to replay any stage whenever the player desires. 

Overall, Drainus delivers a complete and highly enjoyable package for pretty much all kinds of players.
It may be a bit too easy for veterans, but it is still a highly enjoyable romp and a very well made entry point for newcomers.",1653898006,1653898006,True,1,0,0.523809552192687988,0,True,False,False,76561198046202248,1753,24,249,0,249,1653897288,1975360.0
169,116124133,english,"DRAINUS is an example of pitch perfect game design. The absorb mechanic is extremely intuitive and simple to understand while also adding just the right amount of complexity to how the player maneuvers and attacks. Add this to the fun upgrade system, and you have a game that's a blast to play (and also extremely pretty to look at). This may not be the most intricate shmup around, but what Team Ladybug has designed is nothing short of astounding. 

If you are a shmup novice or someone who is just looking for a slick, stylish, fast, and fun game to play, this is for you!",1653719289,1653719289,True,2,0,0.523809552192687988,0,True,False,False,76561199190719131,66,2,235,0,52,1653800471,1975360.0
170,116123311,english,Very surprising to see a SHMUP from Team Ladybug but its a welcomed change.  Had a blast with this one.  As per usual from Team Ladybug the spritework is absolutely gorgeous.  Most every aspect of how your ship can be customized on the fly so picking each specific things for each encounter is a blast.  Music is also pretty jamming.  I'd recommend this to anyone that enjoys SHMUP or likes these devs.,1653717655,1653717655,True,2,0,0.523809552192687988,0,True,False,False,76561198012717466,2163,38,232,0,232,1653717392,1975360.0
171,116086182,english,"fun game, team ladybug is good",1653657307,1653657307,True,1,0,0.523809552192687988,0,True,False,False,76561197980538796,692,1,292,0,292,1653657254,1975360.0
172,116044806,english,As always Team Ladybug delivers. Great Shmup with progression and story. Not quite sure if this is what score hunter and 1CC players are looking for but for People who enjoy the occasional Shmup this is one of the best purchases you can make right now.,1653581696,1653581696,True,1,0,0.523809552192687988,0,True,False,False,76561198199289026,394,2,277,0,184,1654381358,1975360.0
173,116044498,english,"Par the course for games from Team Ladybug, we get yet another ridiculously high quality game, that's also unfortunately fairly short.

DRAINUS is a great love letter to players who've enjoyed various Bullet Hells/SHMUPs in the past, the likes of Gradius, Radiant Silvergun and Ikaruga. Drawing on inspiration, be it bullet pattern ideology, freedom of upgrades or building up meters, DRAINUS meshes these ideas together and with it's bullet drain system, to deliver this beautiful harmony of danmaku. With the standard, high quality art assets & animations, music & sound design, to boot.

Criticisms-wise, the game maybe too easy for genre veterans, even at hard and as mentioned above the game is a fairly short experience, though I feel the replayability value definitely exists. The story is also just serviceable, though that's quite the usual fare with SHMUPs/Bullet Hells.

Highly recommended still, a short experience but you won't be bored along the way ever. Especially for genre newbies, I personally felt that Hard wasn't too difficult and there's even easier difficulties for everyone to choose from.",1653581274,1653581274,True,1,0,0.523809552192687988,0,True,False,False,76561198073671717,377,17,297,0,297,1653580567,1975360.0
174,116974217,english,"Totally Awesome Shoot Em Up & one of the very best i have played in quite a while, also great for beginners, Highly recommend...Buy This game you will not be disappointed...Both Thumbs UP!!!

SHOOT EM UPS 4 LIFE!!!",1655216284,1655216284,True,1,0,0.52173912525177002,0,True,False,False,76561198346536112,97,44,513,35,513,1654896418,1975360.0
175,116444811,english,"Good SHMUP, although it's on the easier side for those used to doing high score and/or 1CC runs in other titles.",1654295804,1654295804,True,1,0,0.509433984756469727,0,True,False,False,76561198015083046,524,13,216,0,216,1653958076,1975360.0
176,116057723,english,"[h1]Fast paced, action packed, and incredibly entertaining for an arcade shoot'em up. [/h1]

Only downside is the [b]difficulty is too easy...[/b]
Mainly because you are given an ""absorb"" ability from the start that protects you from any attack (besides physical) than fires back at the enemy.  You are also given a ton of upgrade potential essentially allowing you to shoot the entire screen while dealing a ton of damage. 

But... [b]for a casual player, you will love the exciting visuals, the simple yet engaging controls, and the music.[/b]",1653599578,1653599628,True,13,0,0.618401408195495605,1,False,False,False,76561198020125851,14987,823,63,0,33,1653685989,1975360.0
177,116004965,english,"Arcade mode desperately needs to be based on ridiculous, it's a painfully easy STG in any other mode, plz team ladybug.

Shop system is also quite poorly thought out.

The game's pretty but mechanically never really hits the gradius+mars matrix attempt its going for.",1653507753,1653507753,False,5,3,0.581681430339813232,0,True,False,False,76561198070133275,280,15,160,0,160,1653321926,1975360.0
